t_seconds,v_wx,v_wy,v_wz
1767,-0.9892092778763104,-5.76914500265229,-0.3496877881041793
1768,-0.9900534654223523,-5.770232825910991,-0.34928459635505527
1769,-0.9908976529683942,-5.771320649169692,-0.3488814046059313
1770,-0.991741840514436,-5.772408472428392,-0.34847821285680736
1771,-0.992586028060478,-5.773496295687093,-0.34807502110768335
1772,-0.9934302156065199,-5.7745841189457945,-0.34767182935855934
1773,-0.9942744031525618,-5.775671942204495,-0.3472686376094354
1774,-0.9951185906986036,-5.776759765463195,-0.3468654458603114
1775,-0.9959627782446455,-5.7778475887218965,-0.3464622541111874
1776,-0.9968069657906875,-5.778935411980598,-0.3460590623620634
1777,-0.9976511533367294,-5.780023235239298,-0.34565587061293945
1778,-0.9984953408827713,-5.7811110584979994,-0.3452526788638155
1779,-0.9993395284288131,-5.7821988817567,-0.3448494871146915
1780,-1.000183715974855,-5.783286705015401,-0.3444462953655675
1781,-1.0010279035208969,-5.7843745282741015,-0.3440431036164435
1782,-1.0018720910669388,-5.785462351532803,-0.34363991186731957
1783,-1.0027162786129806,-5.786550174791503,-0.34323672011819556
1784,-1.0035604661590225,-5.787637998050204,-0.34283352836907155
1785,-1.0044046537050644,-5.788725821308905,-0.3424303366199476
1786,-1.0052488412511063,-5.789813644567606,-0.34202714487082364
1787,-1.0060930287971481,-5.790901467826306,-0.34162395312169963
1788,-1.00693721634319,-5.791989291085008,-0.3412207613725756
1789,-1.0077814038892319,-5.793077114343708,-0.34081756962345167
1790,-1.008625591435274,-5.794164937602409,-0.34041437787432766
1791,-1.0094697789813156,-5.79525276086111,-0.34001118612520365
1792,-1.0103139665273577,-5.796340584119811,-0.3396079943760797
1793,-1.0111581540733994,-5.797428407378511,-0.33920480262695574
1794,-1.0120023416194415,-5.798516230637213,-0.3388016108778317
1795,-1.0128465291654831,-5.799604053895913,-0.3383984191287077
1796,-1.0136907167115252,-5.800691877154614,-0.33799522737958376
1797,-1.014534904257567,-5.801779700413315,-0.3375920356304598
1798,-1.015379091803609,-5.802867523672016,-0.3371888438813358
1799,-1.0162232793496508,-5.803955346930716,-0.3367856521322118
